Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2016-08-26,577.08,580.512,572.994,579.36,327.0230187,188922.064099,577.70264873
2016-08-27,579.35,579.705,564.271,570.22,649.69576307,371543.735471,571.873416128
2016-08-28,570.16,580.965,568.464,576.043,561.1987868,322405.644258,574.494549599
2016-08-29,578.99,582.01,570.471,575.492,860.06405498,496313.54376,577.065790491
2016-08-30,573.552,581.7,573.416,578.96,722.86156374,417532.044846,577.609968201
2016-08-31,577.24,578.83,569.42,574.22,493.37087059,282996.967401,573.598856906
2016-09-01,574.21,575.0,568.235,572.0,1005.53143731,575386.485022,572.221278891
2016-09-02,572.0,577.1,565.556,577.1,1057.93433124,606175.840723,572.98059324
2016-09-03,576.653,605.325,572.131,601.0,1284.6858923,758266.232705,590.234731501
2016-09-04,601.0,616.68,598.297,609.74,955.08453854,580850.600652,608.166688093
2016-09-05,612.299,612.299,602.001,609.874,729.34538701,442398.474641,606.569236634
2016-09-06,609.634,613.999,605.0,612.001,486.09622895,296034.61479,609.004137779
2016-09-07,613.318,617.375,606.35,617.335,1021.47846749,626716.397647,613.538530271
2016-09-08,617.333,635.62,615.0,631.119,966.32584851,604732.970077,625.806472019
2016-09-09,627.083,630.075,621.249,626.1,576.5847536,360277.823705,624.847988879
2016-09-10,625.78,629.241,622.771,624.889,437.36595566,273726.91078,625.853263698
2016-09-11,624.889,634.77,595.162,608.256,804.99401537,493842.932787,613.474042487
2016-09-12,611.299,613.541,607.153,611.107,512.17820857,312421.257148,609.985454126
2016-09-13,611.107,616.999,607.761,615.289,735.57708484,449918.937031,611.65436812
2016-09-14,612.37,616.845,610.75,613.971,657.97526357,403627.9022,613.439325986
2016-09-15,612.5,615.8,609.051,609.962,533.76510802,326959.80685,612.553728104
2016-09-16,612.917,613.0,606.667,607.98,448.51146351,273583.669119,609.981441673
2016-09-17,610.083,610.084,604.583,606.8,325.56070613,197827.595454,607.651942415
2016-09-18,609.93,614.509,607.29,611.989,325.86890768,199263.697041,611.484226771
2016-09-19,612.94,614.59,605.059,609.2,619.15426095,377594.951583,609.856017148
2016-09-20,611.059,612.0,603.8,603.8,884.39401346,538574.584449,608.975836847
2016-09-21,603.106,603.106,592.002,599.65,985.50196343,588863.787118,597.526751817
2016-09-22,598.925,600.758,595.053,595.053,502.4268412,300258.22833,597.615819277
2016-09-23,595.071,604.557,595.07,604.168,507.52146258,304776.899064,600.520217441
2016-09-24,604.169,607.632,601.5,603.999,309.57007911,187244.273567,604.852620465
2016-09-25,601.7,603.889,598.0,599.998,453.32411073,272273.965442,600.616554463
2016-09-26,599.998,608.98,599.0,608.98,770.15594472,465985.16607,605.053001623
2016-09-27,608.978,609.109,600.689,606.505,719.77454014,436280.616122,606.135104524
2016-09-28,606.577,607.589,601.849,604.999,416.29645266,252022.132917,605.391017162
2016-09-29,604.999,609.304,604.25,607.369,494.69180025,300380.253394,607.206857365
2016-09-30,607.368,612.5,604.026,612.5,544.42031392,330728.617992,607.48765161
2016-10-01,612.5,617.299,612.0,614.385,440.3560116,270730.085104,614.798204117
2016-10-02,614.27,615.98,607.148,611.837,354.24130513,216232.266303,610.409523599
2016-10-03,611.758,613.661,609.02,613.598,569.26370375,348412.543836,612.040679111
2016-10-04,613.597,613.598,608.001,612.0,431.40377902,263484.20182,610.76006895
2016-10-05,611.998,616.091,608.939,614.956,833.79725399,511776.204673,613.789745917
2016-10-06,614.999,615.967,611.258,614.996,388.85170437,238624.773483,613.665237418
2016-10-07,611.965,623.0,611.352,618.529,1659.79474886,1024588.33233,617.298212944
2016-10-08,618.501,623.102,617.55,620.79,524.79641358,325614.774024,620.459221135
2016-10-09,620.01,620.79,615.006,616.51,366.43895809,226387.90143,617.805220849
2016-10-10,615.851,619.9,614.829,618.76,755.65556129,466447.874437,617.275777923
2016-10-11,618.86,645.415,616.32,643.355,1431.65950328,907327.377766,633.759197412
2016-10-12,640.976,643.415,633.282,635.28,779.21833023,497564.342235,638.542912726
2016-10-13,634.731,639.975,630.15,634.243,753.8126176,479010.268239,635.450053575
2016-10-14,634.243,643.0,631.686,640.61,936.35072838,598631.059929,639.323537415
2016-10-15,640.61,647.0,636.396,640.749,538.21288799,346250.948467,643.3345544
2016-10-16,640.749,645.06,638.75,643.28,200.57673784,128759.547264,641.94656195
2016-10-17,641.521,643.549,637.8,640.976,613.64494738,392957.286523,640.365879652
2016-10-18,640.99,641.1,634.101,636.97,594.48444963,378984.973019,637.501911538
2016-10-19,636.508,639.636,623.734,631.5,1049.27869763,663921.879885,632.741216785
2016-10-20,631.499,633.416,627.011,630.05,457.29807306,288137.535477,630.086922406
2016-10-21,630.05,638.0,630.05,634.43,735.87913428,466241.725908,633.584652953
2016-10-22,634.449,669.86,627.0,661.223,1480.44352413,964048.052642,651.188672131
2016-10-23,663.499,669.0,652.793,657.683,785.13072873,518088.049795,659.874885592
2016-10-24,655.255,657.88,645.807,652.63,1362.23293953,889235.208907,652.777644045
2016-10-25,652.63,664.0,651.99,655.889,1664.23532187,1095751.04766,658.411123269
2016-10-26,655.889,679.0,655.303,677.318,1596.70714746,1067846.22781,668.780264127
2016-10-27,677.318,687.844,674.629,686.788,1530.09630912,1043842.09398,682.206791662
2016-10-28,686.781,691.784,682.851,690.0,1209.1682265,831593.936277,687.740479821
2016-10-29,690.0,722.01,688.352,713.99,1649.02622406,1170810.06172,710.000874844
2016-10-30,713.949,713.989,688.0,700.917,1750.78012875,1228538.5164,701.70919593
2016-10-31,700.079,708.899,685.7,698.919,982.63104548,687843.660878,700.00196314
2016-11-01,698.79,739.488,697.91,733.744,2336.21997665,1702318.03035,728.663416699
2016-11-02,733.742,747.07,722.89,747.07,1902.39363235,1390994.83352,731.181396879
2016-11-03,747.07,750.5,673.407,692.179,4169.1395059,2969055.84005,712.150753375
2016-11-04,692.902,709.998,682.311,706.036,1904.91001333,1335331.33459,700.994443438
2016-11-05,706.036,714.471,698.478,706.478,630.68772898,445269.468786,706.006234664
2016-11-06,706.46,721.458,702.879,715.497,638.74409883,455551.024018,713.198016002
2016-11-07,715.0,715.413,700.16,707.345,917.36998138,648482.719577,706.893328471
2016-11-08,704.142,718.3,704.142,712.5,967.34917889,687939.348945,711.159283491
2016-11-09,712.69,745.492,708.682,722.4,2759.31796137,2012924.62588,729.500787535
2016-11-10,722.4,724.696,706.0,714.0,1231.38001372,880205.555315,714.812280131
2016-11-11,713.503,718.99,712.002,717.75,719.85839463,515233.425262,715.74274761
2016-11-12,717.74,719.1,701.348,704.0,722.71379682,511313.52418,707.491024012
2016-11-13,704.399,706.794,685.327,701.67,1072.46863737,744557.971168,694.246848089
2016-11-14,702.7,709.0,697.791,706.994,785.10849397,551283.560561,702.17500485
2016-11-15,706.999,717.0,706.081,711.31,848.93771317,604865.559522,712.496983157
2016-11-16,710.87,744.8,709.0,741.603,2465.33955327,1804219.57448,731.834108648
2016-11-17,741.875,760.814,733.3,739.1,3453.91516923,2576195.02397,745.876750802
2016-11-18,739.088,754.0,733.01,752.232,1730.44248482,1292807.73493,747.096621974
2016-11-19,752.232,763.11,735.0,751.99,1420.026691,1063849.88114,749.175975271
2016-11-20,751.99,757.0,713.0,729.677,1413.78335551,1040870.8808,736.230821185
2016-11-21,731.0,741.0,728.33,738.0,545.09034298,401128.847419,735.894246862
2016-11-22,737.999,752.614,733.83,749.76,1806.7746401,1344081.35374,743.912009784
2016-11-23,749.76,750.0,731.06,741.98,1283.53422928,951089.014724,740.992326521
2016-11-24,742.489,745.11,730.0,738.44,867.19839528,639044.022883,736.906371553
2016-11-25,740.459,743.0,730.345,742.14,985.0119726,726782.757537,737.841546858
2016-11-26,742.479,743.3,726.0,733.17,678.23609239,497753.481992,733.894122676
2016-11-27,733.26,739.0,727.2,729.93,637.78992721,467340.16484,732.749366056
2016-11-28,729.885,736.071,728.1,734.17,819.24054225,600596.844595,733.114163205
2016-11-29,734.173,735.555,728.5,732.0,1062.33507396,778764.726832,733.068827267
2016-11-30,732.0,743.559,731.015,742.396,1169.44117011,864505.056585,739.246298729
2016-12-01,742.396,754.5,740.89,752.489,1292.50346652,968446.938238,749.279954231
2016-12-02,753.999,781.976,752.633,773.499,2472.77886013,1900991.7196,768.767377566
2016-12-03,773.501,773.509,757.12,764.745,667.69222557,512321.896506,767.302473933
2016-12-04,765.897,772.57,762.43,769.0,561.94783948,430724.727731,766.485245552
2016-12-05,769.0,770.0,745.928,752.079,1724.43742361,1302049.63478,755.057630364
2016-12-06,752.079,760.03,750.101,758.383,1157.99397138,877009.946913,757.352774357
2016-12-07,758.0,770.0,753.779,765.011,812.33592406,620613.2729,763.985999533
2016-12-08,765.008,779.499,762.001,768.288,801.56431178,617438.292781,770.291645607
2016-12-09,768.834,774.999,767.0,771.668,813.78556932,628379.574576,772.168490406
2016-12-10,773.588,778.555,771.239,775.0,694.8646042,538547.718649,775.039792492
2016-12-11,775.421,775.421,762.02,771.681,628.4658587,482280.292098,767.392986305
2016-12-12,771.325,783.263,768.702,778.074,1031.13397051,802088.773339,777.870573833
2016-12-13,778.226,789.0,770.001,778.72,1060.56854131,828032.967386,780.744416918
2016-12-14,778.0,783.086,774.0,777.559,912.35108757,711122.976378,779.440048975
2016-12-15,777.56,781.498,776.526,778.11,757.44291416,590217.937282,779.224316774
2016-12-16,778.5,785.979,776.0,785.41,1067.24742778,834453.805651,781.874740506
2016-12-17,785.41,795.0,785.33,792.969,628.42261041,497252.568286,791.270969646
2016-12-18,792.989,794.44,786.5,794.211,368.00924406,291028.262804,790.817805535
2016-12-19,791.371,794.44,790.5,792.54,652.20236051,516552.619277,792.012802396
2016-12-20,791.686,806.099,790.0,801.249,1204.58822173,958433.20356,795.652145912
2016-12-21,800.199,830.0,796.474,830.0,1934.64349575,1585167.09591,819.358760097
2016-12-22,829.999,877.994,826.02,860.0,2489.42095064,2134816.32008,857.555376294
2016-12-23,860.07,922.93,859.01,918.19,4130.37208165,3708663.69032,897.900629049
2016-12-24,918.2,923.869,884.33,895.47,1563.14245578,1410126.34853,902.109940982
2016-12-25,895.399,900.344,853.368,896.799,1642.71954268,1437419.04695,875.024013294
2016-12-26,896.72,917.53,888.96,901.501,1837.27965717,1654915.10932,900.742085104
2016-12-27,904.609,939.0,900.0,933.0,1772.72488786,1642897.21546,926.763778583
2016-12-28,936.934,979.99,935.35,978.001,3290.4234001,3165620.41452,962.070843049
2016-12-29,979.87,982.0,950.0,974.32,2551.01222316,2475452.0778,970.380327985
2016-12-30,974.32,974.32,920.017,960.769,2162.44258416,2059676.01811,952.476626756
2016-12-31,960.66,971.726,940.013,967.45,779.90472456,747148.473936,957.999676636
2017-01-01,968.75,1010.0,961.37,996.121,1478.19066168,1465463.38685,991.389963989
2017-01-02,999.497,1034.931,997.02,1017.791,2307.09531837,2344982.28616,1016.42193432
2017-01-03,1019.997,1039.838,1010.0,1038.25,1669.60575573,1707734.60356,1022.83703665
2017-01-04,1039.309,1150.0,997.23,1133.219,5566.10435777,6092681.21668,1094.60420162
2017-01-05,1133.219,1156.9,879.01,1005.99,8500.09326664,8598197.28266,1011.5415223
2017-01-06,1004.41,1059.196,868.384,895.723,5748.61784691,5367624.2391,933.724311138
2017-01-07,898.43,912.668,804.0,908.0,5257.78151447,4542122.70796,863.885784424
2017-01-08,912.654,939.998,890.0,916.939,1997.57454164,1831407.11701,916.815407301
2017-01-09,913.121,916.829,878.0,905.01,1317.28617545,1180508.05477,896.166737925
2017-01-10,905.062,916.687,898.1,909.517,1198.19989441,1089255.78682,909.076850954
2017-01-11,909.999,924.59,765.432,789.884,9817.79889829,8069155.46669,821.890481796
2017-01-12,783.0,837.999,756.001,807.794,4234.77053364,3363647.61982,794.292770553
2017-01-13,809.979,839.0,776.81,832.9,2988.12239941,2422536.60449,810.722012246
2017-01-14,834.0,846.946,811.0,818.651,1682.15476394,1400387.20573,832.496055505
2017-01-15,821.559,833.0,811.93,827.139,1182.96094483,970940.773692,820.771622204
2017-01-16,825.951,840.6,822.145,832.806,1343.44034216,1119135.08427,833.036681382
2017-01-17,834.634,920.0,832.98,906.393,4616.87770626,4096050.64916,887.190631801
2017-01-18,909.27,917.0,852.111,892.311,3303.90896033,2930865.54861,887.090287233
2017-01-19,892.402,909.0,888.0,900.11,2525.66719507,2269988.776,898.767969282
2017-01-20,900.238,907.104,885.0,898.619,1625.59362644,1460085.26544,898.185894491
2017-01-21,896.589,928.081,896.082,925.298,2087.00090821,1915209.55708,917.685061633
2017-01-22,925.298,939.91,888.0,925.01,1996.77028969,1838141.61937,920.557376512
2017-01-23,925.27,929.92,912.622,917.968,1195.20769588,1102593.66781,922.512188981
2017-01-24,917.72,930.0,882.576,887.985,3501.54969645,3163133.81882,903.352541883
2017-01-25,885.71,903.325,885.694,896.89,1274.42905475,1139977.92419,894.50089037
2017-01-26,896.89,921.78,895.543,914.926,1179.80109759,1073304.84217,909.733720682
2017-01-27,915.79,925.0,910.0,922.299,1444.89926494,1327055.9984,918.441880758
2017-01-28,921.45,923.63,917.01,918.359,726.58837968,668987.108428,920.723654737
2017-01-29,920.749,923.76,915.702,915.702,599.44860244,550462.615205,918.281589054
2017-01-30,916.0,925.0,915.0,920.58,1286.16258232,1184147.15562,920.682324225
2017-01-31,920.63,974.969,919.002,969.739,3305.75546659,3143200.87002,950.826793387
2017-02-01,968.166,990.0,964.989,988.789,2383.45897765,2327683.75552,976.599042545
2017-02-02,988.79,1013.991,975.975,1009.996,2584.64485371,2579797.12704,998.124412851
2017-02-03,1008.22,1037.519,981.761,1015.21,3197.93549583,3239948.62853,1013.13757978
2017-02-04,1016.291,1046.501,1001.796,1029.393,1805.75453962,1848634.91705,1023.74651509
2017-02-05,1032.364,1036.0,1005.4,1017.886,1148.18621798,1169751.73356,1018.78224564
2017-02-06,1015.35,1029.91,1013.75,1027.01,808.938483,828904.409745,1024.68163793
2017-02-07,1028.45,1055.0,1023.823,1050.998,1958.67703779,2045431.1719,1044.29220971
2017-02-08,1054.214,1069.91,1025.4,1055.838,2968.71043459,3118006.95299,1050.2900238
2017-02-09,1053.497,1079.91,940.006,988.38,6762.98804082,6714456.82363,992.823997781
2017-02-10,987.431,1010.0,948.208,1002.726,2778.28262031,2717341.80312,978.065292299
2017-02-11,998.824,1018.488,993.001,1011.004,1312.08252437,1323113.93129,1008.40755571
2017-02-12,1010.599,1013.695,999.0,1001.017,825.83598941,830305.8127,1005.41248304
2017-02-13,1001.033,1010.0,982.01,996.391,1314.36198067,1309698.79176,996.452127363
2017-02-14,999.028,1025.0,992.094,1016.472,1851.33238405,1871598.59397,1010.94682408
2017-02-15,1015.05,1020.0,1001.302,1015.75,1248.51939878,1266122.09046,1014.09885316
2017-02-16,1016.739,1047.43,1015.75,1039.872,1918.29736767,1982631.64263,1033.53717523
2017-02-17,1038.502,1063.923,1035.998,1052.065,2165.19887736,2272972.94292,1049.77559645
2017-02-18,1052.0,1069.794,1051.0,1058.909,1467.38918303,1559070.23996,1062.47903282
2017-02-19,1058.88,1063.0,1042.952,1055.61,520.15179874,548008.164625,1053.55430079
2017-02-20,1055.588,1093.327,1045.471,1088.68,1440.87051755,1536195.62596,1066.15799772
2017-02-21,1088.67,1132.741,1080.0,1128.458,2575.18016495,2842612.79793,1103.85006712
2017-02-22,1125.771,1139.999,1102.56,1125.669,2198.07601363,2470387.14326,1123.88612948
2017-02-23,1122.092,1193.43,1122.092,1182.0,3010.45673031,3484088.73156,1157.32895161
2017-02-24,1177.781,1214.973,1056.658,1185.0,4999.21394767,5850430.83211,1170.27014514
2017-02-25,1174.574,1185.0,1120.403,1146.834,2223.26888247,2571486.60741,1156.62420667
2017-02-26,1147.454,1184.44,1130.0,1167.0,1722.74636631,2000925.71679,1161.47435044
2017-02-27,1167.0,1196.991,1161.98,1190.211,1837.69005499,2176920.13087,1184.59591429
2017-02-28,1191.83,1208.5,1175.808,1180.0,2027.08165468,2414543.85721,1191.14286868
2017-03-01,1181.998,1229.998,1177.179,1225.0,2248.94255154,2727608.91833,1212.84063769
2017-03-02,1228.71,1282.385,1212.421,1254.0,2886.5383,3595171.5673,1245.49588249
2017-03-03,1254.0,1288.0,1235.278,1276.999,2729.15461471,3453515.38721,1265.41580627
2017-03-04,1277.0,1280.235,1232.499,1261.266,1414.87236665,1782784.53553,1260.03205487
2017-03-05,1264.63,1277.724,1237.775,1267.984,1203.81215827,1514302.95913,1257.92296475
2017-03-06,1268.01,1279.91,1257.384,1275.0,1005.16184234,1279617.11891,1273.04585691
2017-03-07,1274.904,1279.9,1158.448,1224.917,4081.77712921,5023497.42859,1230.71330687
2017-03-08,1234.455,1238.11,1131.342,1143.387,3161.96380674,3743742.5864,1183.99286495
2017-03-09,1143.388,1205.396,1105.0,1187.194,2289.80134809,2677938.68079,1169.50698934
2017-03-10,1185.201,1310.982,968.0,1111.0,8294.81004874,9482389.69758,1143.17140982
2017-03-11,1107.563,1191.088,1105.002,1174.969,3741.85717652,4327658.75113,1156.55369699
2017-03-12,1174.82,1231.942,1138.0,1224.369,1965.52362399,2335674.31867,1188.32167172
2017-03-13,1224.199,1241.058,1180.0,1230.0,4085.58483833,4979973.54696,1218.9132631
2017-03-14,1229.991,1259.722,1218.0,1243.995,2525.7347183,3129168.47753,1238.91414837
2017-03-15,1245.927,1259.0,1238.503,1252.92,2410.08624758,3016281.57546,1251.52432967
2017-03-16,1252.95,1255.92,1025.0,1165.1,6834.24568947,8131355.51193,1189.79560897
2017-03-17,1165.1,1165.1,983.9,1021.16,8378.76056902,9163298.68297,1093.63414881
2017-03-18,1030.249,1079.999,923.601,954.988,6809.69603319,6752911.6195,991.661241059
2017-03-19,950.999,1039.998,943.896,1017.937,4299.73879027,4292828.40825,998.392836785
2017-03-20,1007.44,1039.998,902.0,1030.0,3228.56027229,3277990.10785,1015.31017896
2017-03-21,1029.999,1114.996,1029.999,1110.368,3491.83945085,3763874.70515,1077.90600288
2017-03-22,1109.99,1113.0,975.626,1032.01,3833.96010786,3993469.08654,1041.60423536
2017-03-23,1030.01,1052.63,1006.4,1024.03,2445.78469791,2527754.77932,1033.51483942
2017-03-24,1025.002,1033.0,911.23,921.302,4800.93919929,4675368.43258,973.844541351
2017-03-25,921.817,960.0,881.891,951.079,4831.80778438,4456628.78864,922.35225148
2017-03-26,951.27,994.569,923.005,961.875,2850.42628474,2740527.73562,961.4448724
2017-03-27,958.73,1044.437,948.323,1039.851,3334.31478794,3344420.51727,1003.03082641
2017-03-28,1039.961,1067.8,1016.127,1043.281,4578.76417589,4772040.77932,1042.21152171
2017-03-29,1043.3,1060.06,1006.898,1043.43,3867.97754654,3998225.7306,1033.67345919
2017-03-30,1042.141,1057.51,1022.79,1040.0,3219.42627621,3334838.89436,1035.84881536
2017-03-31,1040.001,1088.959,1040.001,1079.78,3657.23042586,3889678.35948,1063.55845997
2017-04-01,1080.03,1108.218,1070.0,1091.726,2543.24790958,2764629.79871,1087.04691678
2017-04-02,1096.008,1117.955,1081.0,1107.459,3050.13233054,3357947.01364,1100.91846836
2017-04-03,1107.221,1161.4,1107.221,1148.428,4134.64722763,4698592.05845,1136.39490863
2017-04-04,1149.967,1165.648,1125.0,1141.998,3244.89795693,3715635.48233,1145.0700551
2017-04-05,1141.999,1146.883,1112.729,1138.16,2280.80129201,2578486.48574,1130.51781178
2017-04-06,1138.21,1206.794,1138.21,1191.56,3858.67519047,4524307.32898,1172.50276472
2017-04-07,1191.74,1205.0,1175.203,1191.88,1736.14682991,2071180.27007,1192.97529125
2017-04-08,1194.213,1204.999,1170.82,1182.47,1226.28896472,1456701.48542,1187.89414838
2017-04-09,1182.469,1220.0,1175.392,1211.0,1929.76807813,2315191.63331,1199.72532427
2017-04-10,1209.66,1219.0,1189.449,1211.23,1624.62890774,1966461.73181,1210.40671038
2017-04-11,1213.29,1234.622,1198.0,1223.499,1381.25806694,1682894.44807,1218.37800506
2017-04-12,1223.499,1230.411,1210.535,1219.149,1511.84995905,1845401.7863,1220.62495372
2017-04-13,1218.615,1219.5,1151.0,1174.13,2865.65624627,3397944.5183,1185.74742617
2017-04-14,1175.899,1197.992,1168.953,1187.991,1638.36379117,1944823.41076,1187.05224153
2017-04-15,1188.0,1198.18,1170.057,1175.008,1139.76355432,1353099.59822,1187.17570244
2017-04-16,1180.53,1193.33,1175.0,1180.998,660.77880033,781637.303608,1182.90311859
2017-04-17,1180.994,1210.986,1175.0,1197.5,1856.53718947,2212497.45344,1191.73344116
2017-04-18,1200.398,1218.0,1197.1,1202.378,2141.0172083,2586888.00731,1208.2518521
2017-04-19,1202.39,1212.563,1197.1,1204.2,1959.43227945,2360717.09647,1204.79647153
2017-04-20,1209.0,1249.478,1206.34,1241.877,2311.65247676,2840285.00789,1228.68166234
2017-04-21,1241.873,1254.91,1236.01,1248.999,1985.63803239,2473088.40823,1245.48803351
2017-04-22,1248.985,1250.985,1212.0,1235.488,1659.24103,2051788.56577,1236.58258726
2017-04-23,1235.397,1245.0,1228.0,1242.48,1303.85294933,1614833.62865,1238.50901244
2017-04-24,1244.32,1259.496,1234.097,1251.016,1587.45415051,1978572.58899,1246.38093538
2017-04-25,1252.3,1280.0,1248.42,1276.07,1624.23708372,2057574.11253,1266.7941972
2017-04-26,1276.349,1314.701,1269.001,1290.521,3355.71416436,4345486.02188,1294.95118149
2017-04-27,1290.52,1345.466,1290.511,1333.7,3316.58899494,4378275.57083,1320.11400192
2017-04-28,1335.493,1355.55,1292.14,1328.64,3550.7282978,4697843.37091,1323.06472839
2017-04-29,1322.92,1339.229,1312.0,1335.926,2124.5495966,2819618.49654,1327.1605902
2017-04-30,1335.927,1352.0,1309.37,1350.717,1779.96768938,2364721.90158,1328.51956566
2017-05-01,1344.601,1438.874,1325.76,1397.234,5314.13824244,7349853.63697,1383.07535515
2017-05-02,1397.237,1471.569,1381.436,1455.2,5160.18344912,7386740.77661,1431.48801771
2017-05-03,1454.501,1523.777,1446.247,1513.599,5193.27639482,7678098.50626,1478.46906703
2017-05-04,1513.598,1618.6,1450.0,1535.415,9172.90148331,14131748.3389,1540.5974178
2017-05-05,1535.418,1597.901,1491.335,1518.031,7859.93197098,12175821.6924,1549.10013691
2017-05-06,1514.473,1572.999,1513.705,1535.422,3478.67650695,5378467.60699,1546.12468168
2017-05-07,1535.422,1563.363,1358.0,1505.164,5592.76035036,8437739.07597,1508.68954638
2017-05-08,1505.164,1677.399,1485.982,1670.059,7031.97886357,11173579.2448,1588.96655715
2017-05-09,1668.525,1768.681,1639.004,1721.749,8209.65256373,14032044.9003,1709.21300156
2017-05-10,1721.751,1794.0,1685.0,1782.0,5282.78134717,9234161.13245,1747.97337342
2017-05-11,1781.999,1886.616,1753.349,1836.059,7053.15854315,12896195.2171,1828.42837549
2017-05-12,1830.001,1837.981,1639.0,1698.188,6996.65421712,12184863.7675,1741.52721992
2017-05-13,1698.188,1795.633,1608.001,1783.57,5521.86134078,9355472.21418,1694.26061917
2017-05-14,1785.0,1818.0,1752.85,1788.04,2598.56417973,4641873.72845,1786.32252559
2017-05-15,1787.88,1795.16,1699.12,1739.75,4579.84522357,7953515.10573,1736.63403837
2017-05-16,1739.75,1791.262,1701.0,1786.85,6118.34973203,10677506.7311,1745.1612279
2017-05-17,1786.841,1880.0,1763.403,1836.056,7585.59118773,13840376.1028,1824.5612979
2017-05-18,1836.05,2589.0,1821.072,1900.0,6693.3824515,12585954.4455,1880.35788134
2017-05-19,1899.001,1971.994,1851.535,1961.793,7582.81121885,14602858.1885,1925.78422
2017-05-20,1961.793,2046.477,1957.0,2039.114,6004.57879105,11957237.1297,1991.35318993
2017-05-21,2039.115,2096.837,1990.0,2011.106,5935.44935035,12062421.0367,2032.26753775
2017-05-22,2007.227,2197.192,1900.1,2085.992,9816.82174797,20623116.1276,2100.79358239
2017-05-23,2080.052,2249.998,2079.251,2231.967,7547.2781841,16306205.758,2160.54123887
2017-05-24,2233.975,2474.72,2231.967,2408.24,9468.72844229,22171468.8926,2341.54660024
2017-05-25,2408.24,2722.237,2201.0,2259.2,14233.4747103,35472298.5304,2492.17420571
2017-05-26,2259.2,2573.693,2030.0,2203.709,10871.9988566,25238887.38,2321.45787659
2017-05-27,2199.787,2290.0,1812.99,2008.0,12534.3991475,25222205.4049,2012.2388882
2017-05-28,1995.016,2270.0,1995.016,2137.213,7017.33573788,15014667.3187,2139.65354937
2017-05-29,2129.343,2326.33,2051.681,2245.273,4466.55258893,9850285.26862,2205.34407073
2017-05-30,2259.4,2315.38,2133.0,2159.097,7795.44975019,17455992.5377,2239.2540645
2017-05-31,2158.015,2334.739,2130.0,2291.301,8836.66199251,19778773.5882,2238.26300078
2017-06-01,2291.301,2456.11,2291.301,2399.0,10561.400872,25156075.4023,2381.88813275
2017-06-02,2399.981,2497.65,2371.154,2487.183,7019.74562439,16999229.1845,2421.63036869
2017-06-03,2485.432,2588.773,2450.409,2549.719,5467.76714269,13797104.689,2523.35264633
2017-06-04,2549.692,2570.0,2480.0,2520.551,5772.87682718,14546142.4421,2519.73892351
2017-06-05,2522.768,2692.373,2515.0,2690.0,6539.22652292,17027420.3466,2603.88905124
2017-06-06,2690.999,2934.278,2690.999,2867.0,11717.2147828,33024286.8706,2818.44171015
2017-06-07,2871.9,2885.0,2630.0,2690.001,7816.34335809,21816095.3041,2791.08712407
2017-06-08,2693.002,2818.052,2615.99,2811.631,5274.32402683,14492800.24,2747.80240392
2017-06-09,2810.339,2865.339,2793.11,2816.467,3812.55353931,10780698.0803,2827.68437719
2017-06-10,2816.463,2907.924,2787.891,2816.269,6116.9691655,17396389.4394,2843.9557187
2017-06-11,2816.214,2929.998,2781.893,2924.879,4738.1915798,13521303.2101,2853.68436088
2017-06-12,2924.876,2948.0,2400.0,2609.442,10270.9036694,27774647.4056,2704.20678645
2017-06-13,2609.442,2778.164,2601.0,2710.0,7200.4129436,19452035.2259,2701.51661832
2017-06-14,2710.0,2797.903,2318.43,2452.686,10307.6888616,27015229.3085,2620.88133152
2017-06-15,2456.602,2510.761,2075.329,2428.707,15725.0686198,36601127.3482,2327.56550914
2017-06-16,2428.72,2526.35,2308.311,2470.303,8199.12396206,20045403.5529,2444.82259881
2017-06-17,2470.316,2678.0,2420.891,2642.243,5840.43140512,14934673.0589,2557.11813442
2017-06-18,2646.838,2670.158,2460.001,2497.762,7006.94574528,18017797.3948,2571.41956707
2017-06-19,2500.724,2592.0,2484.822,2584.858,6459.40340697,16498742.5181,2554.22079697
2017-06-20,2584.859,2768.0,2579.0,2705.1,6385.09305493,16993358.358,2661.41122953
2017-06-21,2705.1,2764.963,2570.0,2644.968,6443.29821865,17282608.7358,2682.26118819
2017-06-22,2644.969,2735.31,2588.547,2684.987,4830.25325455,12876933.0556,2665.89190608
2017-06-23,2684.98,2725.0,2660.112,2668.0,3467.61184512,9355391.79661,2697.93512494
2017-06-24,2668.0,2701.788,2500.0,2547.431,4388.75826031,11390390.9642,2595.35620068
2017-06-25,2555.092,2601.527,2408.0,2490.126,5293.36994113,13319462.3467,2516.2538222
2017-06-26,2490.126,2535.779,2210.0,2405.0,9803.02096367,23567211.1977,2404.07638473
2017-06-27,2404.374,2540.054,2257.008,2538.01,9163.27270786,21876403.7799,2387.40071123
2017-06-28,2538.01,2600.0,2444.437,2554.021,7936.55979987,20081146.9476,2530.20798103
2017-06-29,2554.014,2579.998,2498.003,2526.074,5462.7420328,13921520.5955,2548.44920589
2017-06-30,2526.074,2547.953,2419.238,2445.0,5522.98436402,13830826.6639,2504.23063915
2017-07-01,2443.36,2500.0,2364.01,2392.948,5294.89212957,12878057.7027,2432.16620613
2017-07-02,2393.0,2525.0,2344.0,2505.571,5874.65109879,14340696.3594,2441.11456464
2017-07-03,2500.911,2587.999,2469.212,2546.73,6427.10324836,16224119.2548,2524.32839925
